pageid,category,is_bio_like
81299070,Category:Cicadidae stubs,False
81299070,Category:Gudanga,False
81299070,Category:Insects described in 1996,False
81299070,Category:Taxa named by Maxwell Sydney Moulds,False
81299075,Category:QDA software,False
81299083,Category:Beetles described in 1895,False
81299083,Category:Cassidinae,False
81299083,Category:Cassidinae stubs,False
81299093,Category:Endemic flora of the Cape Provinces,False
81299093,Category:Fynbos,False
81299093,Category:Gnaphalieae,False
81299093,Category:Gnaphalieae stubs,False
81299093,Category:Plants described in 1838,False
81299094,Category:2020s Indian films,False
81299094,Category:2020s Kannada-language films,False
81299094,Category:2025 action thriller films,False
81299094,Category:2025 films,False
81299094,Category:Films directed by Shashank,False
81299094,Category:Films scored by Arjun Janya,False
81299094,Category:Films shot in Bengaluru,False
81299094,Category:Indian romantic drama films,False
81299094,Category:Upcoming films,False
81299097,Category:Beetles described in 1905,False
81299097,Category:Cassidinae,False
81299097,Category:Cassidinae stubs,False
81299105,Category:Beetles described in 1961,False
81299105,Category:Cassidinae,False
81299105,Category:Cassidinae stubs,False
81299110,"Category:Airports in Kern County, California",False
81299110,Category:Edwards Air Force Base,False
81299110,Category:Installations of the United States Air Force in California,False
81299111,Category:Beetles described in 1982,False
81299111,Category:Cassidinae,False
81299111,Category:Cassidinae stubs,False
81299116,Category:1933 births,True
81299116,Category:2013 deaths,True
81299116,Category:French fashion designers,False
81299126,Category:Beetles described in 1877,False
81299126,Category:Cassidinae,False
81299126,Category:Cassidinae stubs,False
81299129,Category:Endemic flora of the Cape Provinces,False
81299129,Category:Fynbos,False
81299129,Category:Gnaphalieae,False
81299129,Category:Gnaphalieae stubs,False
81299129,Category:Plants described in 1946,False
81299139,Category:Annual events in India,False
81299139,Category:Conferences in India,False
81299139,Category:October 2025 in India,False
81299155,Category:Endemic flora of the Cape Provinces,False
81299155,Category:Fynbos,False
81299155,Category:Gnaphalieae,False
81299155,Category:Gnaphalieae stubs,False
81299155,Category:Plants described in 1832,False
81299157,Category:Draft articles,False
81299166,Category:1930s songs,False
81299166,Category:Al Bowlly songs,False
81299166,Category:Songs about Indiana,False
81299166,Category:Songs written by Billy Moll,False
81299166,Category:Songs written by Harry M. Woods,False
81299189,Category:Endemic flora of the Cape Provinces,False
81299189,Category:Fynbos,False
81299189,Category:Gnaphalieae,False
81299189,Category:Gnaphalieae stubs,False
81299189,Category:Plants described in 1927,False
81299211,Category:Endemic flora of the Cape Provinces,False
81299211,Category:Fynbos,False
81299211,Category:Gnaphalieae,False
81299211,Category:Gnaphalieae stubs,False
81299211,Category:Plants described in 1989,False
81299217,Category:Distributed file systems,False
81299217,Category:File systems supported by the Linux kernel,False
81299217,Category:Network file systems,False
81299242,Category:Draft articles,False
81299244,Category:1870 births,True
81299244,Category:1952 deaths,True
81299244,Category:American educator stubs,False
81299244,Category:Educators from North Carolina,False
81299244,Category:Educators of the blind,False
81299244,Category:Educators of the deaf,False
81299249,Category:Surnames,False
81299256,Category:Draft articles,False
81299264,Category:Endemic flora of the Cape Provinces,False
81299264,Category:Fynbos,False
81299264,Category:Gnaphalieae,False
81299264,Category:Gnaphalieae stubs,False
81299264,Category:Plants described in 1865,False
81299265,Category:1991 births,True
81299265,Category:21st-century German politicians,True
81299265,Category:Christian Democratic Union of Germany politicians,True
81299265,Category:German politician stubs,False
81299265,Category:Living people,True
81299265,Category:Members of the Landtag of Saxony,False
81299273,Category:AfC submissions by date/10 October 2025,False
81299280,Category:Endemic flora of the Cape Provinces,False
81299280,Category:Fynbos,False
81299280,Category:Gnaphalieae,False
81299280,Category:Gnaphalieae stubs,False
81299280,Category:Plants described in 1954,False
81299289,Category:2005 births,True
81299289,Category:21st-century Norwegian sportswomen,False
81299289,Category:Arna-Bjørnar players,False
81299289,Category:Living people,True
81299289,Category:Norway women's youth international footballers,True
81299289,Category:Norwegian women's footballers,True
81299289,Category:People from Gaular,True
81299289,Category:Røa IL players,False
81299289,Category:Toppserien players,False
81299313,Category:Cardiotoxins,False
81299313,Category:Heterocyclic compounds with 6 rings,False
81299313,Category:Ion channel toxins,False
81299313,Category:Neurotoxins,False
81299313,Category:Non-protein ion channel toxins,False
81299313,Category:Plant toxins,False
81299313,Category:Sodium channel openers,False
81299317,Category:Endemic flora of the Cape Provinces,False
81299317,Category:Fynbos,False
81299317,Category:Gnaphalieae,False
81299317,Category:Gnaphalieae stubs,False
81299317,Category:Plants described in 1838,False
81299324,Category:Spiral galaxy stubs,False
81299341,Category:Endemic flora of the Cape Provinces,False
81299341,Category:Fynbos,False
81299341,Category:Gnaphalieae,False
81299341,Category:Gnaphalieae stubs,False
81299341,Category:Plants described in 1920,False
81299362,Category:Endemic flora of the Cape Provinces,False
81299362,Category:Fynbos,False
81299362,Category:Gnaphalieae,False
81299362,Category:Gnaphalieae stubs,False
81299362,Category:Plants described in 1989,False
81299372,Category:Amazon rainforest,False
81299372,Category:Environmentalism in Ecuador,False
81299372,Category:Indigenous peoples in Ecuador,False
81299372,Category:Populated places in Sucumbíos Province,False
81299382,Category:Endemic flora of the Cape Provinces,False
81299382,Category:Fynbos,False
81299382,Category:Gnaphalieae,False
81299382,Category:Gnaphalieae stubs,False
81299382,Category:Plants described in 1838,False
81299409,Category:Endemic flora of the Cape Provinces,False
81299409,Category:Fynbos,False
81299409,Category:Gnaphalieae,False
81299409,Category:Gnaphalieae stubs,False
81299409,Category:Plants described in 1899,False
81299458,Category:Academic staff of the University of Groningen,False
81299458,Category:Alumni of Queen Mary University of London,False
81299458,Category:Alumni of the University of Cambridge,False
81299458,Category:German physicists,False
81299458,Category:German scientists,False
81299458,Category:Living people,True
81299458,Category:Materials scientists and engineers,False
81299458,Category:Photovoltaics,False
81299458,Category:RWTH Aachen University alumni,False
81299468,Category:Benning Race Track,False
81299468,Category:Discontinued horse races,False
81299468,Category:Flat horse races for two-year-olds,False
81299468,"Category:Horse races in Washington, D.C.",False
81299468,Category:Open middle distance horse races,False
81299468,Category:Recurring events established in 1902,False
81299468,Category:Recurring sporting events disestablished in 1908,False
81299469,Category:Draft articles,False
81299478,Category:Wars involving the Roman Empire,False
81299481,Category:21st-century Indian actresses,True
81299481,Category:Actors from Kasargod district,True
81299481,Category:Actresses in Malayalam television,True
81299481,Category:Indian actor stubs,False
81299481,Category:Indian television actresses,True
81299481,Category:Living people,True
81299481,Category:People from Payyanur,True
81299491,Category:Surnames,False
81299518,Category:1989 songs,False
81299518,Category:1990 singles,False
81299518,Category:American pop rock songs,False
81299518,Category:Arena rock songs,False
81299518,Category:Reprise Records singles,False
81299518,Category:Songs written by Jude Cole,False
81299543,Category:1970s births,True
81299543,Category:American toy designers,False
81299543,Category:Barbie designers,False
81299543,"Category:California State University, Long Beach alumni",False
81299543,Category:Living people,True
81299543,"Category:People from Long Beach, California",True
81299549,Category:Financial services companies established in 2017,False
81299549,Category:Financial technology companies,False
81299558,Category:Draft AfC submissions,False
81299564,Category:2025 film awards,False
81299564,Category:Golden Rooster Awards,False
81299577,Category:2017 songs,False
81299577,Category:Cover songs,False
81299577,Category:Måneskin songs,False
81299590,Category:Beetles described in 2022,False
81299590,Category:Melolonthinae,False
81299590,Category:Melolonthinae stubs,False
81299599,Category:Beetles described in 2022,False
81299599,Category:Melolonthinae,False
81299599,Category:Melolonthinae stubs,False
81299602,Category:2021 deaths,True
81299602,Category:20th-century African-American sportsmen,False
81299602,Category:21st-century African-American sportsmen,False
81299602,Category:African-American choreographers,False
81299602,Category:African-American sports coaches,False
81299602,Category:American gay sportsmen,False
81299602,Category:James Madison Dukes coaches,False
81299602,Category:Loyola Wolf Pack cheerleading coaches,False
81299602,Category:Methodist Monarchs cheerleaders,False
81299602,Category:Methodist Monarchs coaches,False
81299602,"Category:People from Mount Holly, North Carolina",True
81299602,Category:Virginia Cavaliers coaches,False
81299602,Category:Virginia Tech Hokies coaches,False
81299602,Category:Winthrop Eagles coaches,False
81299603,Category:Compositions for piano trio,False
81299606,Category:2025 documents,False
81299606,Category:2025 in Vatican City,False
81299606,Category:Apostolic exhortations,False
81299609,Category:Beetles described in 2022,False
81299609,Category:Melolonthinae,False
81299609,Category:Melolonthinae stubs,False
81299625,Category:Beetles described in 2022,False
81299625,Category:Melolonthinae,False
81299625,Category:Melolonthinae stubs,False
81299626,Category:Film editors,False
81299626,Category:Living people,True
81299626,Category:Nigerian film editors,False
81299626,Category:Nigerian women,False
81299626,Category:Women,False
81299630,Category:2025 American television episodes,False
81299630,Category:Chicago Fire (TV series) episode redirects to lists,False
81299635,Category:2025 American television episodes,False
81299635,Category:Chicago Fire (TV series) episode redirects to lists,False
81299640,Category:Beetles described in 2022,False
81299640,Category:Melolonthinae,False
81299640,Category:Melolonthinae stubs,False
81299646,Category:Beetles described in 2022,False
81299646,Category:Melolonthinae,False
81299646,Category:Melolonthinae stubs,False
81299654,Category:Beetles described in 2022,False
81299654,Category:Melolonthinae,False
81299654,Category:Melolonthinae stubs,False
81299664,Category:1980s novel stubs,False
81299664,Category:1985 German novels,False
81299664,Category:1985 debut novels,False
81299664,Category:Books about philosophy of psychology,False
81299664,Category:Fiction set in 1785,False
81299664,Category:German bildungsromans,False
81299664,Category:German historical novels,False
81299664,Category:German philosophical novels,False
81299664,Category:Novels about psychoanalysis,False
81299664,Category:Novels by Peter Sloterdijk,False
81299664,Category:Novels set in the 1780s,False
81299664,Category:Philosophical novel stubs,False
81299664,Category:Suhrkamp Verlag books,False
81299679,Category:Benning Race Track,False
81299679,Category:Discontinued horse races,False
81299679,Category:Flat horse races for two-year-olds,False
81299679,"Category:Horse races in Washington, D.C.",False
81299679,Category:Open sprint category horse races,False
81299679,Category:Recurring events established in 1905,False
81299679,Category:Recurring sporting events disestablished in 1909,False
81299684,Category:Melolonthinae,False
81299684,Category:Melolonthinae stubs,False
81299692,Category:1984 births,True
81299692,Category:Living people,True
81299693,Category:Indian drama television series,False
81299693,Category:Indian thriller television series,False
81299693,Category:Tamil-language web series,False
81299693,Category:Television shows set in Tamil Nadu,False
81299693,Category:ZEE5 original programming,False
81299694,Category:Beetles described in 2022,False
81299694,Category:Melolonthinae,False
81299694,Category:Melolonthinae stubs,False
81299703,Category:Comics characters introduced in 2017,False
81299703,Category:Fictional avatars,False
81299703,Category:Fictional characters with death or rebirth abilities,False
81299703,Category:Fictional characters with energy-manipulation abilities,False
81299703,Category:Fictional characters with fire or heat abilities,False
81299703,Category:Fictional prehistoric characters,False
81299703,Category:Marvel Comics female superheroes,False
81299703,Category:Marvel Comics mutants,False
81299703,Category:Marvel Comics telekinetics,False
81299703,Category:Marvel Comics telepaths,False
81299704,Category:Political history of Abkhazia,False
81299704,Category:Political repression in the Soviet Union,False
81299707,Category:1951 in baseball,False
81299707,Category:1951 in sports in California,False
81299708,Category:1884 establishments in Asia,False
81299708,Category:Asian mosque stubs,False
81299708,Category:Buildings and structures completed in 2001,False
81299708,Category:Buildings and structures in Sulu,False
81299708,Category:Mosques in Mindanao,False
81299709,Category:Beetles described in 2022,False
81299709,Category:Melolonthinae,False
81299709,Category:Melolonthinae stubs,False
81299726,Category:2025 ITF Women's World Tennis Tour,False
81299726,Category:2025 in American tennis,False
81299726,Category:2025 in sports in Georgia (U.S. state),False
81299726,Category:October 2025 sports events in the United States,False
81299726,"Category:Sports competitions in Macon, Georgia",False
81299726,Category:Tennis tournaments in Georgia (U.S. state),False
81299726,Category:Women's sports in Georgia (U.S. state),False
81299728,Category:Defunct American football teams,False
81299728,Category:United States Navy sports teams,False
81299737,Category:2005 births,True
81299737,Category:Detroit Red Wings draft picks,False
81299737,Category:Grand Rapids Griffins players,False
81299737,Category:Living people,True
81299760,Category:Aplus,False
81299760,Category:Gastropods described in 1832,False
81299762,Category:Japanese jazz ensembles,False
81299762,Category:Musical groups established in 2011,False
81299762,Category:Musical groups from Tokyo,False
81299772,Category:Liphistiidae,False
81299772,Category:Spider stubs,False
81299772,Category:Spiders described in 2024,False
81299772,Category:Spiders of Thailand,False
81299773,Category:Beetles described in 2022,False
81299773,Category:Beetles of Sri Lanka,False
81299773,Category:Melolonthinae,False
81299773,Category:Melolonthinae stubs,False
81299776,Category:1920s in Abkhazia,False
81299776,Category:1920s in the Soviet Union,False
81299776,Category:Abkhazia–Russia relations,False
81299780,Category:1952 in baseball,False
81299780,Category:1952 in sports in California,False
81299782,Category:Heavy anti-aircraft batteries of the Royal Artillery,False
81299782,Category:Military units and formations disestablished in 1947,False
81299782,Category:Military units and formations established in 1939,False
81299782,Category:Military units and formations in Belfast,False
81299782,Category:Military units and formations in Northern Ireland,False
81299790,Category:Heavy anti-aircraft batteries of the Royal Artillery,False
81299790,Category:Military units and formations disestablished in 1947,False
81299790,Category:Military units and formations established in 1939,False
81299790,Category:Military units and formations in Belfast,False
81299790,Category:Military units and formations in Northern Ireland,False
81299792,Category:Government ministers of Zimbabwe,False
81299792,Category:Living people,True
81299792,Category:Members of the 10th Parliament of Zimbabwe,False
81299792,Category:Members of the National Assembly of Zimbabwe,False
81299792,Category:ZANU–PF politicians,True
81299792,Category:Zimbabwean politician stubs,False
81299794,Category:Heavy anti-aircraft batteries of the Royal Artillery,False
81299794,Category:Military units and formations disestablished in 1947,False
81299794,Category:Military units and formations established in 1939,False
81299794,Category:Military units and formations in Belfast,False
81299794,Category:Military units and formations in Northern Ireland,False
81299803,Category:Heavy anti-aircraft batteries of the Royal Artillery,False
81299803,Category:Military units and formations disestablished in 1945,False
81299803,Category:Military units and formations established in 1941,False
81299803,Category:Military units and formations in Belfast,False
81299803,Category:Military units and formations in Northern Ireland,False
81299810,Category:Light anti-aircraft batteries of the Royal Artillery,False
81299810,Category:Military units and formations disestablished in 1943,False
81299810,Category:Military units and formations established in 1939,False
81299810,Category:Military units and formations in Northern Ireland,False
81299810,Category:Newtownards,False
81299813,Category:Anopheles,False
81299813,Category:Culicoidea stubs,False
81299813,Category:Insects described in 1889,False
81299813,Category:Insects of Australia,False
81299826,Category:Living people,True
81299826,Category:Nigerian editors,False
81299826,Category:Women,False
81299838,Category:1896 births,True
81299838,Category:1980 deaths,True
81299838,Category:Bowls players at the 1958 British Empire and Commonwealth Games,False
81299838,Category:Commonwealth Games bowls players for England,False
81299838,Category:English male bowls players,False
81299846,Category:Beetles described in 2014,False
81299846,Category:Beetles of Sri Lanka,False
81299846,Category:Melolonthinae,False
81299846,Category:Melolonthinae stubs,False
81299849,Category:Heavy anti-aircraft batteries of the Royal Artillery,False
81299849,Category:Military units and formations disestablished in 1944,False
81299849,Category:Military units and formations established in 1938,False
81299849,Category:Military units and formations in Glasgow,False
81299849,Category:Military units and formations in Lanarkshire,False
81299852,Category:Heavy anti-aircraft batteries of the Royal Artillery,False
81299852,Category:Military units and formations disestablished in 1944,False
81299852,Category:Military units and formations established in 1938,False
81299852,Category:Military units and formations in Glasgow,False
81299852,Category:Military units and formations in Lanarkshire,False
81299854,Category:Heavy anti-aircraft batteries of the Royal Artillery,False
81299854,Category:Military units and formations disestablished in 1944,False
81299854,Category:Military units and formations established in 1938,False
81299854,Category:Military units and formations in Glasgow,False
81299854,Category:Military units and formations in Lanarkshire,False
81299856,Category:2002 senior hurling county championships,False
81299856,Category:Clare Senior Hurling Championship,False
81299858,Category:Heavy anti-aircraft batteries of the Royal Artillery,False
81299858,Category:Military units and formations disestablished in 1944,False
81299858,Category:Military units and formations established in 1943,False
81299861,Category:Heavy anti-aircraft batteries of the Royal Artillery,False
81299861,Category:Military units and formations disestablished in 1954,False
81299861,Category:Military units and formations established in 1947,False
81299865,Category:Heavy anti-aircraft batteries of the Royal Artillery,False
81299865,Category:Military units and formations disestablished in 1954,False
81299865,Category:Military units and formations established in 1947,False
81299866,Category:1953 births,True
81299866,Category:Government ministers of Zimbabwe,False
81299866,Category:Living people,True
81299866,Category:Members of the 10th Parliament of Zimbabwe,False
81299866,Category:Members of the National Assembly of Zimbabwe,False
81299866,Category:ZANU–PF politicians,True
81299866,Category:Zimbabwean politician stubs,False
81299869,Category:Heavy anti-aircraft batteries of the Royal Artillery,False
81299869,Category:Military units and formations disestablished in 1954,False
81299869,Category:Military units and formations established in 1947,False
81299882,Category:2026 establishments in Japan,False
81299882,Category:Japanese museum stubs,False
81299882,Category:Kengo Kuma buildings,False
81299882,"Category:Minato, Tokyo",False
81299882,Category:Museums established in 2026,False
81299882,Category:Museums in Tokyo,False
81299902,Category:1934 births,True
81299902,Category:2005 deaths,True
81299902,Category:Educators of the deaf,False
81299902,Category:Moscow State Pedagogical University alumni,False
81299902,Category:People from Moscow,True
81299902,Category:Russian Jews,False
81299902,Category:Russian academics,False
81299905,Category:2025 elections in Africa,False
81299905,Category:2025 in Namibia,False
81299905,Category:Local and regional elections in Namibia,False
81299941,Category:1820s painting stubs,False
81299941,Category:1826 paintings,False
81299941,Category:Dogs in paintings by Edwin Landseer,False
81299941,Category:History paintings,False
81299941,Category:Horses in art,False
81299941,Category:Hunting in art,False
81299941,Category:Oil on canvas paintings,False
81299941,Category:Paintings by Edwin Henry Landseer,False
81299941,Category:Paintings of deer,False
81299966,Category:1953 in baseball,False
81299966,Category:1953 in sports in California,False
81299967,Category:2003 senior hurling county championships,False
81299967,Category:Clare Senior Hurling Championship,False
81299979,Category:American superheroes,False
81299979,Category:Characters created by Gail Simone,False
81299979,Category:Comics characters introduced in 2024,False
81299979,Category:Fictional characters from Virginia,False
81299979,Category:Fictional characters who can control animals,False
81299979,Category:Fictional characters with fire or heat abilities,False
81299979,Category:Marvel Comics female superheroes,False
81299979,Category:Marvel Comics mutants,False
81299979,Category:Marvel Comics telepaths,False
81299986,Category:Beetles described in 1906,False
81299986,Category:Beetles of Africa,False
81299986,Category:Cassidinae,False
81299986,Category:Cassidinae stubs,False
81299990,Category:Beetles described in 1933,False
81299990,Category:Beetles of China,False
81299990,Category:Cassidinae,False
81299990,Category:Cassidinae stubs,False
81299998,Category:Beetles described in 1933,False
81299998,Category:Beetles of Madagascar,False
81299998,Category:Cassidinae,False
81299998,Category:Cassidinae stubs,False
81300004,Category:Beetles described in 1954,False
81300004,Category:Beetles of Rwanda,False
81300004,Category:Cassidinae,False
81300004,Category:Cassidinae stubs,False
81300013,Category:1948 births,True
81300013,Category:2020 deaths,True
81300013,Category:Academics of the University of Liverpool,False
81300013,Category:American lichenologists,False
81300013,Category:Cornell University alumni,False
81300013,Category:Harvard University staff,False
81300013,"Category:People from Eugene, Oregon",True
81300013,Category:Scientists from Oregon,False
81300013,Category:University of Oregon alumni,False
81300013,Category:University of Oregon faculty,False
81300013,Category:Women lichenologists,False
81300014,Category:Beetles described in 1909,False
81300014,Category:Beetles of Madagascar,False
81300014,Category:Cassidinae,False
81300014,Category:Cassidinae stubs,False
81300028,Category:2010s novel stubs,False
81300028,Category:2016 German novels,False
81300028,Category:Epistolary novel stubs,False
81300028,Category:Epistolary novels,False
81300028,Category:German erotic novels,False
81300028,Category:German philosophical novels,False
81300028,Category:German satirical novels,False
81300028,Category:Novels by Peter Sloterdijk,False
81300028,Category:Suhrkamp Verlag books,False
81300029,Category:1967 births,True
81300029,Category:Jos,False
81300029,Category:Living people,True
81300029,Category:Nigerian academics,False
81300029,Category:People stubs,False
81300066,Category:Beetles described in 1907,False
81300066,Category:Cassidinae,False
81300066,Category:Cassidinae stubs,False
81300073,Category:Characters created by Gail Simone,False
81300073,Category:Comics characters introduced in 2024,False
81300073,Category:Fictional characters from Kyoto,False
81300073,Category:Fictional characters who can manipulate darkness or shadows,False
81300073,Category:Fictional characters with death or rebirth abilities,False
81300073,Category:Japanese superheroes,False
81300073,Category:Marvel Comics characters with accelerated healing,False
81300073,Category:Marvel Comics male superheroes,False
81300073,Category:Marvel Comics mutants,False
81300080,Category:Beetles described in 1964,False
81300080,Category:Beetles of Tanzania,False
81300080,Category:Cassidinae,False
81300080,Category:Cassidinae stubs,False
81300100,Category:Chloropyrimidines,False
81300100,Category:Cyclobutanes,False
81300100,Category:Drugs not assigned an ATC code,False
81300100,Category:Orphan drugs,False
81300100,Category:Pharmacology stubs,False
81300100,Category:Piperidines,False
81300100,Category:Secondary amines,False
81300100,Category:Sulfoxides,False
81300100,Category:Thienopyrimidines,False
81300139,Category:Recording studios in California,False
81300149,Category:Characters created by Gail Simone,False
81300149,Category:Comics characters introduced in 2024,False
81300149,Category:Fictional characters with energy-manipulation abilities,False
81300149,Category:Latin American superheroes,False
81300149,Category:Marvel Comics characters with superhuman durability or invulnerability,False
81300149,Category:Marvel Comics characters with superhuman strength,False
81300149,Category:Marvel Comics male superheroes,False
81300149,Category:Marvel Comics mutants,False
81300151,Category:Asian superheroes,False
81300151,Category:Characters created by Gail Simone,False
81300151,Category:Comics characters introduced in 2024,False
81300151,Category:Marvel Comics LGBTQ superheroes,False
81300151,Category:Marvel Comics characters who can move at superhuman speeds,False
81300151,Category:Marvel Comics female superheroes,False
81300151,Category:Marvel Comics martial artists,False
81300151,Category:Marvel Comics mutants,False
81300155,Category:1597 births,True
81300155,Category:1666 deaths,True
81300155,Category:Ming dynasty Buddhist monks,False
81300155,Category:Ming dynasty calligraphers,False
81300155,Category:Ming dynasty poets,True
81300155,Category:People from Dazhu County,True
81300155,Category:Qing dynasty Buddhist monks,False
81300155,Category:Qing dynasty calligraphers,False
81300155,Category:Qing dynasty poets,True
81300155,Category:Rinzai Buddhists,False
81300160,Category:1860s births,True
81300160,Category:1926 deaths,True
81300160,Category:African-American theatre,False
81300160,Category:Vaudeville producers,False
81300173,Category:1954 in baseball,False
81300173,Category:1954 in sports in California,False
81300192,Category:2025 EPs,False
81300192,Category:Japanese-language EPs,False
81300192,Category:Onew EPs,False
81300192,Category:Victor Entertainment EPs,False
81300217,Category:2010s Spanish-language films,False
81300217,Category:2014 films,False
81300217,Category:2014 romantic drama films,False
81300217,Category:Argentine films,False
81300217,Category:Gay-related films,False
81300238,Category:2001 establishments in Jharkhand,False
81300238,Category:Environment of Jharkhand,False
81300238,Category:Government agencies established in 2001,False
81300238,Category:State agencies of Jharkhand,False
81300238,Category:State pollution control boards of India,False
81300266,Category:2004 senior hurling county championships,False
81300266,Category:Clare Senior Hurling Championship,False
81300267,Category:1984 births,True
81300267,Category:2025 deaths,True
81300267,Category:21st-century German actresses,True
81300267,Category:Cycling road incident deaths,True
81300267,Category:German film actresses,True
81300267,Category:German stage actresses,True
81300267,Category:German television actresses,True
81300267,Category:German voice actresses,True
81300267,Category:Road incident deaths in Germany,True
81300269,Category:1837 establishments in Scotland,False
81300269,Category:Glasgow stubs,False
81300269,Category:Monuments and memorials in Glasgow,False
81300269,Category:Walter Scott,False
81300272,Category:2006 births,True
81300272,Category:21st-century Australian sportsmen,False
81300272,Category:Australian cricketers,True
81300272,Category:Living people,True
81300272,Category:South African emigrants to Australia,False
81300272,Category:Western Australia cricketers,True
81300318,Category:Chinese dictionaries,False
81300318,Category:Dictionary stubs,False
81300318,Category:Logographic writing system stubs,False
81300318,Category:Rhyme,False
81300318,Category:Sino-Tibetan language stubs,False
81300318,Category:Traditional Chinese phonology,False
81300326,Category:2025 singles,False
81300326,Category:2025 songs,False
81300326,Category:British pop punk songs,False
81300326,Category:Kate Nash songs,False
81300326,Category:Song recordings produced by Kool Kojak,False
81300326,Category:Songs about domestic violence,False
81300326,Category:Songs about social issues,False
81300326,Category:Songs written by Kate Nash,False
81300326,Category:Spoken word songs,False
81300340,Category:Sport of athletics stubs,False
81300340,Category:Sports stubs,False
81300367,Category:Arabic-language feminine given names,False
81300374,Category:Aplus,False
81300374,Category:Gastropods described in 1884,False
81300415,Category:Attock District,False
81300415,Category:IUCN Category II,False
81300415,Category:National parks of Pakistan,False
81300415,"Category:Protected areas of Punjab, Pakistan",False
81300456,Category:2005 senior hurling county championships,False
81300456,Category:Clare Senior Hurling Championship,False
81300465,Category:1946 births,True
81300465,Category:2025 deaths,True
81300496,Category:2025 in South Korean music,False
81300496,Category:2025 music awards,False
81300496,Category:August 2025 in South Korea,False
81300501,Category:1920 establishments in Mandatory Palestine,False
81300501,Category:Educational institutions established in 1920,False
81300501,Category:Orthodox Jewish educational institutions,False
81300501,Category:Religious Zionist organizations,False
81300501,Category:Schools in Jerusalem,False
81300521,Category:Cars introduced in 2025,False
81300521,Category:Front-wheel-drive vehicles,False
81300521,Category:Geely vehicles,False
81300521,Category:Mid-size cars,False
81300521,Category:Plug-in hybrid vehicles,False
81300533,Category:Bass guitar manufacturing companies,False
81300533,Category:Guitar manufacturing companies,False
81300533,Category:Manufacturing companies of Sweden,False
81300533,Category:Swedish companies established in 2012,False
81300535,Category:20th-century American lawyers,False
81300535,Category:21st-century American lawyers,False
81300535,Category:Arcadia University alumni,False
81300535,Category:Atlantic City High School alumni,False
81300535,"Category:Lawyers from Atlantic County, New Jersey",False
81300535,Category:Members of American gaming commissions,False
81300535,Category:New Jersey state court judges,False
81300535,"Category:People from Absecon, New Jersey",True
81300535,"Category:People from Brigantine, New Jersey",True
81300535,Category:Temple University Beasley School of Law alumni,False
81300535,Category:Temple University alumni,False
81300557,Category:2025 albums,False
81300557,Category:Albums produced by Dallas Austin,False
81300557,Category:Albums produced by Madonna,False
81300557,Category:Albums produced by Nellee Hooper,False
81300557,Category:Madonna albums,False
81300557,Category:Rhino Entertainment albums,False
81300557,Category:Upcoming albums,False
81300557,Category:Warner Records EPs,False
81300557,Category:Warner Records albums,False
81300576,Category:2006 senior hurling county championships,False
81300576,Category:Clare Senior Hurling Championship,False
81300617,Category:Endemic fauna of South Africa,False
81300617,Category:Salticidae,False
81300617,Category:Spiders described in 1903,False
81300617,Category:Spiders of South Africa,False
81300656,Category:1974 establishments in the Philippines,False
81300656,Category:Buildings and structures in Maguindanao del Sur,False
81300656,Category:Hospitals in the Philippines,False
81300662,Category:Mass graves in Slovenia,False
81300714,Category:1830s painting stubs,False
81300714,Category:1832 paintings,False
81300714,Category:Collection of the Princeton University Art Museum,False
81300714,Category:History paintings,False
81300714,Category:Nude paintings of women,False
81300714,Category:Oil on canvas paintings,False
81300714,Category:Paintings by William Etty,False
81300716,Category:Draft articles,False
81300719,Category:1988 video games,False
81300719,Category:Adventure games,False
81300719,Category:Data East video games,False
81300719,Category:Detective video games,False
81300719,Category:Japan-exclusive video games,False
81300719,Category:Mystery video games,False
81300719,Category:Nintendo Entertainment System games,False
81300719,Category:Single-player video games,False
81300719,Category:Video games developed in Japan,False
81300719,Category:Video games set in Yokohama,False
81300719,Category:Virtual Console games for Wii,False
81300732,Category:Endemic fauna of South Africa,False
81300732,Category:Salticidae,False
81300732,Category:Spiders described in 1902,False
81300732,Category:Spiders of South Africa,False
81300743,Category:Mass graves in Slovenia,False
81300768,Category:Endemic flora of the Cape Provinces,False
81300768,Category:Fynbos,False
81300768,Category:Gnaphalieae,False
81300768,Category:Gnaphalieae stubs,False
81300768,Category:Plants described in 1832,False
81300781,Category:Nebula stubs,False
81300781,Category:Sagittarius (constellation),False
81300781,Category:Sharpless objects,False
81300793,Category:1985 American novels,False
81300793,Category:1985 science fiction novels,False
81300793,Category:Novels by Lin Carter,False
81300801,Category:American companies established in 2016,False
81300801,Category:Companies based in Atlanta,False
81300801,Category:Film production companies of the United States,False
81300805,Category:1927 births,True
81300805,Category:2019 deaths,True
81300805,Category:20th-century women librarians,False
81300805,Category:Alumni of the University of Oxford,False
81300805,Category:Ethiopian historians,False
81300805,Category:Ethiopian women's rights activists,False
81300805,Category:People educated at the Perse School for Girls,False
81300805,Category:People from Iași,True
81300805,Category:Romanian Jews,False
81300805,Category:Romanian emigrants to the United Kingdom,False
81300806,Category:Endemic flora of the Cape Provinces,False
81300806,Category:Fynbos,False
81300806,Category:Gnaphalieae,False
81300806,Category:Gnaphalieae stubs,False
81300806,Category:Plants described in 2012,False
81300832,Category:Draft articles,False
81300853,Category:Endemic flora of the Cape Provinces,False
81300853,Category:Fynbos,False
81300853,Category:Gnaphalieae,False
